"nct_id","phase","overall_status","enrollment","start_date"
NCT07298148,PHASE2,NOT_YET_RECRUITING,28,2026-01-01
NCT02277457,EARLY_PHASE1,WITHDRAWN,0,2015-09-30
NCT06332755,PHASE1,RECRUITING,76,2024-06-05
NCT04317534,PHASE2,RECRUITING,244,2020-05-05
NCT01926483,PHASE2,UNKNOWN,75,2013-03-31
NCT00737867,PHASE3,COMPLETED,444,2007-09-30
NCT00975182,PHASE1,COMPLETED,58,2009-09-30
NCT05379985,PHASE1/PHASE2,RECRUITING,754,2022-05-31
NCT06579196,PHASE1/PHASE2,RECRUITING,45,2025-05-12
NCT04613596,PHASE2/PHASE3,RECRUITING,626,2020-12-02
NCT04923945,PHASE3,COMPLETED,203,2021-08-19
NCT06391944,PHASE2,ACTIVE_NOT_RECRUITING,161,2021-11-21
NCT05488626,NA,WITHDRAWN,0,2022-10-20
NCT04946019,PHASE2,COMPLETED,55,2021-06-01
NCT07554846,PHASE3,NOT_YET_RECRUITING,759,2026-05-01
NCT05275673,PHASE2,TERMINATED,7,2022-07-21
NCT05877430,PHASE1/PHASE2,RECRUITING,160,2023-09-11
NCT05493501,PHASE3,TERMINATED,8,2022-12-14
NCT07398209,NA,RECRUITING,44,2026-04-14
NCT02008227,PHASE3,COMPLETED,1225,2014-03-11
NCT02884479,PHASE1/PHASE2,UNKNOWN,75,2016-08-31
NCT02319408,NA,COMPLETED,36,2016-04-30
NCT07581379,,ACTIVE_NOT_RECRUITING,1826,2012-01-31
NCT03313804,PHASE2,COMPLETED,76,2017-10-26
NCT00455052,PHASE1,COMPLETED,30,2011-03-31
NCT05908799,,COMPLETED,1854,2023-06-05
NCT06727370,,RECRUITING,200,2024-01-10
NCT04180501,PHASE2,UNKNOWN,25,2019-11-30
NCT04263090,PHASE1/PHASE2,COMPLETED,25,2020-06-29
NCT06682884,PHASE2,NOT_YET_RECRUITING,25,2024-11-15
NCT06311981,PHASE2,RECRUITING,29,2024-08-08
NCT03252938,PHASE1,ACTIVE_NOT_RECRUITING,83,2017-08-15
NCT04059874,PHASE1,UNKNOWN,20,2019-07-31
NCT02523469,PHASE1/PHASE2,COMPLETED,67,2016-01-08
NCT01156623,NA,COMPLETED,36,2010-06-30
NCT05662813,PHASE2,UNKNOWN,55,2022-11-09
NCT02973763,PHASE1,TERMINATED,14,2016-12-30
NCT01579188,PHASE3,UNKNOWN,600,2012-05-31
NCT05691829,PHASE2,TERMINATED,19,2023-01-24
NCT05400577,PHASE2,WITHDRAWN,0,2022-07-13
NCT03807778,PHASE1,ACTIVE_NOT_RECRUITING,53,2019-02-04
NCT01963351,,COMPLETED,150,2012-01-31
NCT03598517,NA,UNKNOWN,50,2018-07-01
NCT06607185,PHASE1,ACTIVE_NOT_RECRUITING,750,2024-10-21
NCT01936571,,COMPLETED,250,2013-09-30
NCT04909164,,ACTIVE_NOT_RECRUITING,1500,2021-06-15
NCT03237377,PHASE2,TERMINATED,9,2017-12-12
NCT07603856,PHASE2,RECRUITING,39,2026-12-12
NCT05387512,,COMPLETED,60,2022-06-01
NCT04863248,PHASE2,TERMINATED,10,2021-04-30
NCT06545747,PHASE3,RECRUITING,490,2024-08-01
NCT01664754,PHASE1,COMPLETED,8,2012-09-07
NCT07482605,PHASE2,NOT_YET_RECRUITING,63,2026-07-01
NCT02900664,PHASE1,COMPLETED,283,2016-08-23
NCT06896422,PHASE1,RECRUITING,80,2025-06-01
NCT02513667,PHASE2,TERMINATED,14,2015-11-30
NCT07358806,PHASE1,RECRUITING,51,2025-12-18
NCT03366766,PHASE2,TERMINATED,14,2017-12-20
NCT00647426,PHASE2,COMPLETED,7,2007-11-30
NCT02650635,PHASE1,TERMINATED,4,2016-02-05
NCT02973789,PHASE3,COMPLETED,291,2016-12-31
NCT02639026,PHASE1,COMPLETED,53,2016-01-26
NCT05589818,PHASE2,RECRUITING,45,2023-12-05
NCT02424617,PHASE1/PHASE2,COMPLETED,40,2015-04-19
NCT01817192,NA,ACTIVE_NOT_RECRUITING,420,2020-09-11
NCT02841228,PHASE2,UNKNOWN,40,2015-11-30
NCT05277844,PHASE2,RECRUITING,106,2019-11-11
NCT00789373,PHASE3,COMPLETED,939,2008-11-30
NCT03647956,PHASE2,UNKNOWN,40,2018-10-01
NCT01372384,PHASE2,COMPLETED,6,2012-01-31
NCT04879316,,COMPLETED,144,2016-08-01
NCT04324437,NA,COMPLETED,43,2020-07-20
NCT02705339,PHASE2,WITHDRAWN,0,2016-05-31
NCT05757843,PHASE2,WITHDRAWN,0,2024-09-13
NCT02134015,PHASE3,TERMINATED,145,2014-03-31
NCT01063283,NA,COMPLETED,20,2010-03-31
NCT07653438,PHASE2,NOT_YET_RECRUITING,20,2026-09-01
NCT05513664,,UNKNOWN,80,2022-09-30
NCT04405661,,UNKNOWN,100,2020-04-28
NCT03049618,PHASE2,COMPLETED,42,2017-03-10
NCT03375242,,ACTIVE_NOT_RECRUITING,97,2017-10-25
NCT05420220,PHASE2,COMPLETED,95,2022-07-26
NCT06279728,,APPROVED_FOR_MARKETING,,
NCT00793208,PHASE1,TERMINATED,1,2008-12-31
NCT06417008,PHASE2/PHASE3,RECRUITING,1080,2024-05-28
NCT07505173,PHASE2,RECRUITING,74,2026-01-01
NCT04648033,PHASE1,COMPLETED,21,2020-12-07
NCT03791034,,RECRUITING,700,2017-08-28
NCT06542731,PHASE1,ACTIVE_NOT_RECRUITING,42,2021-06-01
NCT05758116,PHASE2,RECRUITING,20,2022-07-07
NCT05332574,PHASE1/PHASE2,UNKNOWN,120,2022-05-17
NCT03299088,PHASE1,COMPLETED,15,2018-06-26
NCT01880528,PHASE2,COMPLETED,23,2013-05-31
NCT06467500,PHASE2,RECRUITING,48,2024-03-01
NCT04177290,PHASE1,COMPLETED,48,2020-04-02
NCT07510724,,RECRUITING,240,2025-12-23
NCT07108816,PHASE2,NOT_YET_RECRUITING,52,2025-08-15
NCT07076693,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,97,2025-06-03
NCT00885963,PHASE2,TERMINATED,62,2008-12-01
NCT01789099,PHASE1/PHASE2,COMPLETED,18,2013-04-08
NCT05068102,PHASE1,ACTIVE_NOT_RECRUITING,14,2022-03-03
NCT07347977,NA,NOT_YET_RECRUITING,1400,2026-01-01
NCT03659578,PHASE2,COMPLETED,69,2018-08-09
NCT05863819,,WITHDRAWN,0,2024-03-30
NCT05037331,,RECRUITING,58,2021-07-22
NCT01980212,,COMPLETED,500,2013-05-01
NCT07327489,,RECRUITING,2000,2025-04-14
NCT07257458,,RECRUITING,30,2025-04-02
NCT03916419,PHASE2,COMPLETED,26,2019-06-20
NCT01871480,PHASE2,TERMINATED,50,2013-05-31
NCT04205812,PHASE3,COMPLETED,583,2020-09-11
NCT03414814,PHASE2,COMPLETED,15,2018-01-04
NCT03337711,,UNKNOWN,100,2017-05-24
NCT04193098,PHASE1,UNKNOWN,10,2019-06-01
NCT02134886,PHASE1,TERMINATED,48,2014-07-31
NCT04165031,PHASE1/PHASE2,TERMINATED,5,2019-11-28
NCT04741633,,UNKNOWN,25,2020-04-01
NCT00328562,PHASE1,COMPLETED,13,2003-12-31
NCT06969027,PHASE2,RECRUITING,84,2025-06-19
NCT07654036,NA,ENROLLING_BY_INVITATION,12,2026-06-10
NCT05940116,PHASE1,NOT_YET_RECRUITING,322,2023-07-20
NCT06758557,PHASE1/PHASE2,RECRUITING,282,2024-01-31
NCT06052852,PHASE1,TERMINATED,17,2023-10-11
NCT06297811,PHASE2,NOT_YET_RECRUITING,132,2024-03-01
NCT06698042,PHASE3,ACTIVE_NOT_RECRUITING,67,2024-11-21
NCT06738160,PHASE2,RECRUITING,27,2025-02-15
NCT00965731,PHASE1,COMPLETED,27,2010-01-31
NCT05787587,PHASE1,ACTIVE_NOT_RECRUITING,216,2023-04-18
NCT03562819,,COMPLETED,268,2018-08-16
NCT05157659,NA,ACTIVE_NOT_RECRUITING,10,2021-12-01
NCT01260181,PHASE2,COMPLETED,30,2011-03-31
NCT03215693,PHASE2,UNKNOWN,152,2017-09-28
NCT04814056,PHASE4,UNKNOWN,15,2021-06-01
NCT02570958,PHASE1,WITHDRAWN,0,2017-10-31
NCT06963502,PHASE1,NOT_YET_RECRUITING,762,2025-05-30
NCT03383302,PHASE1/PHASE2,COMPLETED,29,2018-02-08
NCT02352948,PHASE3,COMPLETED,597,2015-01-13
NCT05810350,PHASE2,UNKNOWN,40,2023-01-01
NCT00508625,PHASE2,COMPLETED,213,2006-06-30
NCT05084859,PHASE1,TERMINATED,30,2021-11-03
NCT01637597,,UNKNOWN,12,2012-06-30
NCT02619448,EARLY_PHASE1,UNKNOWN,12,2014-12-31
NCT01607554,PHASE1/PHASE2,TERMINATED,2,2012-04-30
NCT00516685,PHASE2/PHASE3,TERMINATED,230,2007-07-31
NCT04506242,PHASE2,UNKNOWN,74,2020-09-15
NCT03739931,PHASE1,COMPLETED,134,2018-11-27
NCT06895941,,WITHDRAWN,0,2025-04-30
NCT03515629,PHASE3,TERMINATED,5,2018-07-02
NCT07469488,PHASE4,NOT_YET_RECRUITING,122,2026-04-30
NCT00048087,PHASE2,WITHDRAWN,0,2002-08-31
NCT00179699,PHASE1,TERMINATED,40,2005-09-30
NCT01593293,PHASE3,UNKNOWN,266,2012-03-31
NCT03829436,PHASE1,COMPLETED,38,2019-03-20
NCT01211002,PHASE4,UNKNOWN,170,2010-10-31
NCT00676507,PHASE3,COMPLETED,532,2008-07-31
NCT02299765,PHASE4,TERMINATED,61,2014-12-31
NCT05116618,,WITHDRAWN,0,2022-01-06
NCT02495896,PHASE1,ACTIVE_NOT_RECRUITING,61,2015-09-03
NCT00786331,PHASE2,UNKNOWN,230,2007-07-31
NCT03289962,PHASE1,COMPLETED,273,2017-12-21
NCT06448793,,RECRUITING,55,2024-11-25
NCT06784193,PHASE1,RECRUITING,180,2024-12-16
NCT02572687,PHASE1,COMPLETED,85,2016-02-19
NCT05837767,NA,RECRUITING,26,2023-07-24
NCT07487883,,RECRUITING,80,2026-03-18
NCT03154190,NA,COMPLETED,128,2017-08-08
NCT04252365,PHASE2,UNKNOWN,20,2020-03-01
NCT07272642,PHASE1,NOT_YET_RECRUITING,16,2026-01-30
NCT04992715,PHASE2,UNKNOWN,15,2022-05-03
NCT03811652,PHASE1,COMPLETED,8,2018-12-20
NCT05081609,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,320,2022-01-11
NCT05668585,PHASE1,COMPLETED,89,2022-12-08
NCT07156604,PHASE2,NOT_YET_RECRUITING,30,2025-09-30
NCT02358473,PHASE1,COMPLETED,13,2015-01-31
NCT05354102,PHASE1,UNKNOWN,11,2022-05-01
NCT06734182,PHASE2,RECRUITING,25,2024-06-22
NCT06951464,PHASE2,RECRUITING,40,2025-06-25
NCT06332287,PHASE2,UNKNOWN,25,2023-05-01
NCT00029003,PHASE2,COMPLETED,90,2001-12-31
NCT00300586,PHASE3,COMPLETED,842,2006-06-30
NCT03509584,PHASE1,TERMINATED,6,2018-06-07
NCT00343291,PHASE2,COMPLETED,121,2006-12-31
NCT02356991,PHASE2,SUSPENDED,137,2014-12-31
NCT05361174,PHASE1/PHASE2,RECRUITING,53,2022-07-20
NCT03965845,PHASE1/PHASE2,COMPLETED,53,2019-06-25
NCT06970639,PHASE3,RECRUITING,380,2024-09-26
NCT07672223,PHASE3,NOT_YET_RECRUITING,570,2026-06-25
NCT05387109,PHASE4,UNKNOWN,41,2022-06-30
NCT07198321,PHASE1/PHASE2,NOT_YET_RECRUITING,450,2025-09-22
NCT07535437,PHASE1/PHASE2,RECRUITING,66,2026-04-09
NCT06956001,PHASE3,RECRUITING,300,2024-11-19
NCT02289833,PHASE2,COMPLETED,49,2014-12-15
NCT04909684,PHASE3,UNKNOWN,750,2020-11-18
NCT06480136,PHASE2,NOT_YET_RECRUITING,32,2024-07-15
NCT01363947,PHASE1,COMPLETED,87,2011-06-14
NCT05443126,PHASE1/PHASE2,RECRUITING,265,2022-09-30
NCT02151604,PHASE2,COMPLETED,22,2014-04-23
NCT05669430,PHASE1/PHASE2,RECRUITING,365,2023-03-23
NCT04965701,,COMPLETED,200,2018-06-01
NCT04585477,PHASE2,SUSPENDED,80,2021-04-08
NCT05171062,PHASE1,WITHDRAWN,0,2023-06-30
NCT01545947,PHASE1,COMPLETED,76,2012-05-01
NCT06951399,PHASE2,NOT_YET_RECRUITING,30,2025-09-01
NCT07057531,NA,COMPLETED,73,2025-07-25
NCT01884285,PHASE1,COMPLETED,147,2013-07-09
NCT06644768,PHASE1/PHASE2,RECRUITING,137,2024-10-30
NCT03916627,PHASE2,ACTIVE_NOT_RECRUITING,65,2019-07-23
NCT06868836,PHASE2,RECRUITING,78,2025-03-30
NCT03399487,PHASE2,UNKNOWN,46,2018-07-24
NCT05237453,NA,ACTIVE_NOT_RECRUITING,30,2022-06-23
NCT02538432,PHASE2,WITHDRAWN,0,2017-06-30
NCT00530621,PHASE2,COMPLETED,160,2007-09-30
NCT05460195,PHASE2,UNKNOWN,42,2022-01-01
NCT02613507,PHASE3,COMPLETED,504,2015-12-11
NCT04037462,PHASE1/PHASE2,TERMINATED,2,2021-07-07
NCT03066206,PHASE2,TERMINATED,93,2017-03-17
NCT01803503,PHASE2,UNKNOWN,80,2013-05-31
NCT04045496,PHASE1,COMPLETED,40,2019-09-26
NCT07601399,,AVAILABLE,,
NCT04137718,,UNKNOWN,50000,2019-10-25
NCT02596958,,COMPLETED,996,2007-09-30
NCT07219251,NA,RECRUITING,194,2026-02-27
NCT02403193,PHASE1,COMPLETED,92,2015-10-31
NCT07418879,NA,NOT_YET_RECRUITING,25,2026-02-05
NCT06029816,PHASE2,UNKNOWN,42,2023-11-20
NCT02851329,,UNKNOWN,500,2015-02-28
NCT04758481,NA,UNKNOWN,20,2021-05-04
NCT05783622,PHASE1,ACTIVE_NOT_RECRUITING,130,2023-04-19
NCT00333294,PHASE2,COMPLETED,50,2004-09-30
NCT06730295,PHASE2,RECRUITING,52,2024-12-10
NCT05873686,PHASE1,RECRUITING,140,2023-10-26
NCT07065422,,COMPLETED,326,2023-12-13
NCT05338970,PHASE3,ACTIVE_NOT_RECRUITING,586,2022-07-08
NCT06448364,PHASE1,TERMINATED,4,2024-05-09
NCT01911325,PHASE1,TERMINATED,27,2013-10-31
NCT04313660,PHASE2,UNKNOWN,33,2020-04-30
NCT07356544,,RECRUITING,50,2025-08-12
NCT05414630,PHASE2,UNKNOWN,30,2022-06-30
NCT03853187,PHASE2,COMPLETED,20,2019-09-19
NCT05360979,PHASE2,UNKNOWN,42,2022-05-15
NCT02576574,PHASE3,COMPLETED,1214,2015-10-29
NCT01380769,PHASE2,COMPLETED,157,2011-06-30
NCT06357598,PHASE4,UNKNOWN,30,2024-01-18
NCT07633613,PHASE4,NOT_YET_RECRUITING,110,2026-07-31
NCT06097962,EARLY_PHASE1,RECRUITING,12,2023-07-01
NCT06170788,PHASE3,RECRUITING,614,2023-12-15
NCT06908733,PHASE2,NOT_YET_RECRUITING,30,2025-03-31
NCT00687817,PHASE2,COMPLETED,49,2008-06-30
NCT03425643,PHASE3,ACTIVE_NOT_RECRUITING,797,2018-04-24
NCT02121925,,TERMINATED,227,2014-05-31
NCT01833143,PHASE2,COMPLETED,17,2013-04-11
NCT07213076,,COMPLETED,350,2025-07-04
NCT07130786,PHASE2,RECRUITING,150,2025-12-23
NCT06469138,PHASE1,COMPLETED,6,2022-08-02
NCT02537561,PHASE1,WITHDRAWN,0,2015-12-31
NCT07314216,PHASE2,NOT_YET_RECRUITING,15,2026-01-01
NCT03444766,PHASE4,COMPLETED,100,2018-03-06
NCT04768491,,UNKNOWN,82,2020-09-01
NCT03382795,PHASE2,UNKNOWN,63,2018-01-03
NCT00453362,PHASE1/PHASE2,COMPLETED,88,2006-12-31
NCT06998719,PHASE2,NOT_YET_RECRUITING,80,2025-07-31
NCT05514717,PHASE1,TERMINATED,57,2023-01-24
NCT02312622,PHASE2,COMPLETED,27,2015-08-31
NCT07622706,PHASE2,NOT_YET_RECRUITING,60,2026-05-30
NCT06569420,PHASE3,ACTIVE_NOT_RECRUITING,275,2021-12-31
NCT01676714,PHASE2,COMPLETED,10,2013-02-28
NCT02134912,PHASE2,TERMINATED,1,2014-08-31
NCT06917573,PHASE2,RECRUITING,63,2025-07-29
NCT06745882,PHASE2,RECRUITING,318,2025-06-13
NCT01290809,,COMPLETED,170,2011-01-31
NCT03448146,PHASE3,COMPLETED,90,2009-08-31
NCT02076282,,UNKNOWN,30,2014-03-31
NCT03472560,PHASE2,TERMINATED,61,2018-05-02
NCT01799382,NA,COMPLETED,126,2013-02-28
NCT05047250,PHASE3,ACTIVE_NOT_RECRUITING,60,2022-06-14
NCT04795245,,COMPLETED,805,2021-08-26
NCT05393635,PHASE1,WITHDRAWN,0,2022-08-31
NCT01968941,PHASE3,COMPLETED,324,2014-05-07
NCT03754530,PHASE2,UNKNOWN,162,2018-12-01
NCT05287386,PHASE2,UNKNOWN,20,2022-01-21
NCT03285321,PHASE2,COMPLETED,105,2017-09-15
NCT07267247,,COMPLETED,100,2022-06-01
NCT04284202,PHASE2,UNKNOWN,30,2020-03-01
NCT00489996,PHASE2,COMPLETED,100,2003-01-31
NCT05583188,PHASE4,TERMINATED,5,2023-02-01
NCT05588206,PHASE1/PHASE2,UNKNOWN,21,2022-01-01
NCT00217282,PHASE2,COMPLETED,45,2004-06-30
NCT02623257,,COMPLETED,1055,2016-01-31
NCT04552613,NA,COMPLETED,114,2020-11-23
NCT00481078,PHASE2,COMPLETED,94,2007-05-31
NCT03010657,NA,COMPLETED,37,2017-06-01
NCT02338583,,COMPLETED,95,2014-12-01
NCT01404260,PHASE3,COMPLETED,219,2011-06-30
NCT02025114,PHASE1/PHASE2,COMPLETED,34,2014-09-30
NCT00068497,NA,COMPLETED,40,2003-08-31
NCT06047379,PHASE1/PHASE2,RECRUITING,134,2023-11-01
NCT00072618,PHASE1/PHASE2,COMPLETED,52,2001-10-31
NCT00042302,PHASE3,TERMINATED,540,2002-06-30
NCT05000710,PHASE2,ACTIVE_NOT_RECRUITING,29,2021-12-09
NCT05920356,PHASE3,RECRUITING,750,2023-11-16
NCT07535463,PHASE1/PHASE2,RECRUITING,53,2026-04-10
NCT05724004,NA,RECRUITING,70,2023-10-05
NCT00176137,PHASE3,COMPLETED,500,1995-10-31
NCT02488850,NA,COMPLETED,32,2012-12-31
NCT01685060,PHASE2,COMPLETED,140,2012-11-26
NCT01617980,NA,TERMINATED,4,2012-04-30
NCT06501391,PHASE2,RECRUITING,54,2024-07-01
NCT00722969,PHASE2,UNKNOWN,48,2007-11-30
NCT07177092,PHASE2,NOT_YET_RECRUITING,118,2025-09-08
NCT07439094,PHASE1/PHASE2,RECRUITING,140,2026-04-16
NCT00316225,PHASE2,COMPLETED,31,2006-12-31
NCT05778149,PHASE2,NOT_YET_RECRUITING,47,2023-03-31
NCT00872482,PHASE2,TERMINATED,21,2009-04-30
NCT07119190,,NOT_YET_RECRUITING,350,2025-08-06
NCT03265080,PHASE1,TERMINATED,13,2018-03-28
NCT06789224,NA,COMPLETED,136,2022-02-15
NCT00974584,PHASE1,COMPLETED,65,2009-10-31
NCT05621525,PHASE1,TERMINATED,7,2022-10-18
NCT05209256,PHASE2/PHASE3,UNKNOWN,90,2022-03-01
NCT07647094,EARLY_PHASE1,RECRUITING,112,2025-11-01
NCT04082988,NA,TERMINATED,9,2018-01-23
NCT01885455,NA,COMPLETED,248,2015-04-23
NCT02469701,PHASE2,TERMINATED,10,2016-02-29
NCT05997719,,RECRUITING,150,2023-08-10
NCT07629375,,RECRUITING,5,2025-07-24
NCT04393883,NA,UNKNOWN,216,2021-04-01
NCT02175381,PHASE1/PHASE2,COMPLETED,69,2011-02-28
NCT02154399,PHASE2,COMPLETED,28,2002-05-31
NCT06123754,PHASE3,RECRUITING,390,2023-11-17
NCT02054819,PHASE2,TERMINATED,14,2013-06-30
NCT07042724,NA,RECRUITING,324,2025-09-01
NCT06684418,,RECRUITING,6000,2024-12-01
NCT02737501,PHASE3,COMPLETED,275,2016-05-26
NCT02066870,PHASE1,UNKNOWN,9,2014-01-31
NCT01493843,PHASE2,COMPLETED,501,2012-01-20
NCT01066195,PHASE3,UNKNOWN,129,2008-05-31
NCT06348927,PHASE2,RECRUITING,52,2024-07-01
NCT07262671,,ACTIVE_NOT_RECRUITING,100,2025-10-16
NCT01193881,PHASE1,TERMINATED,16,2010-08-31
NCT00312377,PHASE3,COMPLETED,1690,2006-05-31
NCT06809764,,RECRUITING,150,2025-02-21
NCT02789345,PHASE1,COMPLETED,29,2016-10-24
NCT07383454,NA,NOT_YET_RECRUITING,2500,2026-02-01
NCT00075751,PHASE2,COMPLETED,99,2004-01-31
NCT06448910,PHASE2,ACTIVE_NOT_RECRUITING,41,2024-07-01
NCT07354061,PHASE1/PHASE2,RECRUITING,20,2026-03-25
NCT07668752,PHASE3,NOT_YET_RECRUITING,300,2026-07-15
NCT06225804,PHASE1,RECRUITING,164,2024-02-22
NCT00503971,PHASE1/PHASE2,TERMINATED,33,2008-05-31
NCT02001168,PHASE3,UNKNOWN,392,2013-10-31
NCT01683175,PHASE2,UNKNOWN,94,2012-08-31
NCT05756153,PHASE1/PHASE2,COMPLETED,47,2023-04-25
NCT07432802,NA,NOT_YET_RECRUITING,182,2026-09-01
NCT06838273,PHASE3,RECRUITING,720,2025-02-24
NCT04318938,PHASE2,COMPLETED,118,2020-03-30
NCT06356675,PHASE4,NOT_YET_RECRUITING,33,2024-07-01
NCT05044728,PHASE2,UNKNOWN,80,2021-04-01
NCT07460999,NA,RECRUITING,100,2026-03-01
NCT00280189,,SUSPENDED,72,2003-09-30
NCT04180371,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,288,2019-11-07
NCT07623356,PHASE1/PHASE2,NOT_YET_RECRUITING,265,2026-06-18
NCT00556712,PHASE3,COMPLETED,889,2006-01-31
NCT06380348,PHASE3,NOT_YET_RECRUITING,398,2024-04-26
NCT05091528,PHASE1/PHASE2,TERMINATED,2,2022-02-08
NCT03681483,PHASE1,COMPLETED,15,2018-10-31
NCT03607188,PHASE1,COMPLETED,17,2018-10-18
NCT07110363,PHASE1,NOT_YET_RECRUITING,58,2025-08-31
NCT00238875,PHASE2,COMPLETED,167,2004-07-31
NCT07276789,PHASE2,RECRUITING,35,2025-12-08
NCT02087423,PHASE2,COMPLETED,446,2014-02-25
NCT06883630,PHASE1,ACTIVE_NOT_RECRUITING,121,2025-03-13
NCT04258033,PHASE2,COMPLETED,145,2020-01-17
NCT05681780,PHASE1,RECRUITING,20,2023-03-10
NCT02740985,PHASE1,COMPLETED,313,2016-06-17
NCT06440954,PHASE2,RECRUITING,220,2024-05-01
NCT05932264,PHASE2,UNKNOWN,60,2023-07-31
NCT04193956,,UNKNOWN,3500,2018-08-01
NCT03240549,PHASE2,UNKNOWN,159,2017-08-31
NCT02293733,,COMPLETED,144,2014-01-31
NCT00487669,PHASE2,COMPLETED,14,2006-10-31
NCT03775486,PHASE2,ACTIVE_NOT_RECRUITING,401,2018-12-21
NCT06589778,PHASE1/PHASE2,RECRUITING,124,2024-09-27
NCT05094882,,UNKNOWN,500,2021-12-01
NCT07192926,,COMPLETED,131,2022-11-15
NCT02768558,PHASE3,TERMINATED,20,2016-10-17
NCT05948462,PHASE2,WITHDRAWN,0,2023-11-30
NCT05549037,PHASE3,COMPLETED,210,2022-09-23
NCT06908070,PHASE4,RECRUITING,38,2024-12-17
NCT02526017,PHASE1,COMPLETED,313,2015-09-08
NCT06839105,PHASE1,RECRUITING,214,2025-02-21
NCT05578222,PHASE2,UNKNOWN,30,2022-10-10
NCT02162537,PHASE3,TERMINATED,95,2013-12-31
NCT02916745,PHASE1,COMPLETED,5,2017-01-26
NCT00308750,PHASE2,COMPLETED,218,2006-03-31
NCT07416994,PHASE3,RECRUITING,440,2026-03-18
NCT06322108,PHASE2,ACTIVE_NOT_RECRUITING,45,2024-06-13
NCT06348199,PHASE3,ACTIVE_NOT_RECRUITING,555,2024-03-12
NCT01714037,PHASE1,TERMINATED,82,2012-08-31
NCT04155541,,COMPLETED,40,2020-01-24
NCT02879617,PHASE2,COMPLETED,47,2017-04-04
NCT03711422,PHASE1,TERMINATED,2,2018-11-16
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,315,2024-09-09
NCT07361237,PHASE1,RECRUITING,36,2025-12-30
NCT04686305,PHASE1,RECRUITING,304,2021-03-09
NCT05687266,PHASE3,ACTIVE_NOT_RECRUITING,1350,2022-12-29
NCT01512420,,COMPLETED,355,2011-11-30
NCT01505400,,ACTIVE_NOT_RECRUITING,3026,2012-02-29
NCT06699979,,RECRUITING,300,2024-08-29
NCT03735290,PHASE1,TERMINATED,21,2019-01-14
NCT05153408,PHASE1,TERMINATED,20,2022-01-13
NCT01017133,PHASE1,COMPLETED,56,2009-05-31
NCT02759614,PHASE3,COMPLETED,311,2016-04-01
NCT06437977,PHASE3,RECRUITING,478,2024-09-12
NCT02638090,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,120,2016-03-22
NCT06692738,PHASE3,RECRUITING,880,2024-11-18
NCT05701787,,RECRUITING,500,2019-01-01
NCT07554339,PHASE3,RECRUITING,310,2026-06-18
NCT06872489,,AVAILABLE,,
NCT00961415,PHASE3,COMPLETED,376,2009-08-31
NCT05880706,PHASE2,ACTIVE_NOT_RECRUITING,198,2023-07-19
NCT00738387,PHASE3,TERMINATED,900,2008-12-31
NCT07216105,PHASE1,RECRUITING,113,2025-11-04
NCT00281125,PHASE1/PHASE2,TERMINATED,20,2006-01-31
NCT04161352,,UNKNOWN,500,2019-11-25
NCT05176067,NA,UNKNOWN,88,2021-12-30
NCT01358942,,COMPLETED,156,2011-05-31
NCT03228186,PHASE2,TERMINATED,40,2018-03-05
NCT07389642,,ACTIVE_NOT_RECRUITING,46,2025-01-01
NCT01852578,PHASE2,COMPLETED,46,2012-09-30
NCT02977169,PHASE2,UNKNOWN,300,2016-11-30
NCT02646020,PHASE2,COMPLETED,138,2015-12-31
NCT07135882,PHASE3,NOT_YET_RECRUITING,420,2026-01-01
NCT00974662,PHASE2,TERMINATED,3,2009-09-30
NCT06841055,PHASE2,RECRUITING,60,2025-03-03
NCT06585059,PHASE1,NOT_YET_RECRUITING,20,2024-09-30
NCT01515969,PHASE1,TERMINATED,9,2012-07-31
NCT03198117,NA,TERMINATED,6,2017-04-25
NCT03594682,NA,UNKNOWN,31,2018-08-31
NCT04106167,,TERMINATED,20,2019-06-11
NCT07561723,PHASE1,RECRUITING,9,2026-04-30
NCT06595498,NA,ACTIVE_NOT_RECRUITING,130,2024-07-01
NCT03509779,,UNKNOWN,1000,2014-10-20
NCT02309892,PHASE1,TERMINATED,14,2015-04-20
NCT07039656,PHASE2,RECRUITING,211,2025-01-01
NCT04841538,PHASE1/PHASE2,WITHDRAWN,0,2021-07-31
NCT05253807,PHASE2,COMPLETED,8,2022-04-29
NCT01594398,PHASE1,COMPLETED,14,2012-05-31
NCT02393625,PHASE1,ACTIVE_NOT_RECRUITING,57,2015-05-27
NCT00874419,PHASE3,COMPLETED,165,2008-08-31
NCT05481775,PHASE2,WITHDRAWN,0,2022-04-01
NCT07241819,PHASE2,NOT_YET_RECRUITING,66,2025-11-30
NCT07039994,NA,RECRUITING,200,2024-12-24
NCT06617390,,COMPLETED,1041,2024-08-15
NCT02431169,,TERMINATED,5,2015-04-30
NCT02498665,PHASE1,COMPLETED,24,2015-11-30
NCT07434947,,NOT_YET_RECRUITING,63,2026-03-31
NCT03717155,PHASE2,COMPLETED,43,2018-10-30
NCT01005797,PHASE1,COMPLETED,38,2009-11-30
NCT07076836,NA,NOT_YET_RECRUITING,82,2025-07-31
